,neuron 464,neuron 9191,neuron 476,neuron 492,neuron 9552,neuron 2714,neuron 9557,neuron 9207,neuron 83815,neuron 9005,neuron 9013,neuron 10407,neuron 9187,neuron 468,neuron 12262,neuron 8992,neuron 10393,neuron 9630,neuron 16811,neuron 8996,neuron 10414,neuron 9709,neuron 9746,neuron 472,neuron 9009,neuron 9687,neuron 10424,neuron 9211,neuron 9195,neuron 484,neuron 480,neuron 9175,neuron 21338,neuron 21244,neuron 488,neuron 12257,neuron 9171,neuron 581,neuron 9025,neuron 9001,neuron 12243,neuron 9029,neuron 9883,neuron 9862,neuron 9935,neuron 9929,neuron 9899,neuron 10299,neuron 9878,neuron 9888,neuron 9755,neuron 9867,neuron 9797,neuron 9857,neuron 11802,neuron 11817,neuron 10377,neuron 11787,neuron 11792,neuron 10385,neuron 10367,neuron 10223,neuron 10208,neuron 11797,neuron 10372,neuron 13031,neuron 13036,neuron 16857,neuron 13025,neuron 12708,neuron 12425,neuron 16765,neuron 12964,neuron 16802,neuron 11182,neuron 16770,neuron 12451,neuron 12786,neuron 11213,neuron 2180,neuron 3823,neuron 12442,neuron 15680,neuron 12803,neuron 10768,neuron 48239,neuron 16223,Neuron 6718,neuron 11043,neuron 12402,neuron 12767,neuron 12736,neuron 16218,neuron 11062,neuron 11392,neuron 11934,neuron 11299,neuron 12822,neuron 16026,neuron 33306,neuron 11285,neuron 10971,neuron 21098,neuron 16185,neuron 10781,neuron 3838,neuron 11339,neuron 10776,neuron 3833,neuron 11172,neuron 16242,neuron 11468,neuron 11715,neuron 11597,neuron 11413,neuron 12239,neuron 12275,neuron 11944,neuron 10841,neuron 2216,neuron 2220,neuron 10986,neuron 3040,neuron 11657,neuron 3808,neuron 11011,neuron 8565,neuron 17387,neuron 6654,neuron 12321,neuron 12267,neuron 10796,neuron 2212,neuron 11682,neuron 10802,neuron 11320,neuron 2236,neuron 11403,neuron 11380
neuron 21098,-0.0120521,-0.0822972,-0.08200189999999999,-0.047773,-0.188139,0.0495239,-0.103612,-0.0711274,-0.141245,-0.10733499999999999,-0.119788,-0.05229630000000001,-0.0228498,-0.0965775,-0.0890204,-0.14052699999999999,-0.0925502,-0.0611029,-0.287138,-0.026599,-0.148792,-0.170978,-0.0905823,-0.0453958,-0.212196,-0.030927800000000002,-0.202731,0.196482,0.132997,0.362865,0.301579,0.30112,0.522787,0.543188,0.31587600000000005,0.101913,0.219139,0.085862,0.0957404,0.011170399999999999,-0.0253477,0.044332300000000005,0.298849,0.373731,0.355971,0.299483,-0.10634600000000001,-0.045818300000000006,0.097978,0.0927477,0.0793029,0.39131900000000003,0.396949,0.402227,0.188418,0.12324500000000001,0.125883,-0.0286957,-0.0539073,-0.00741409,0.0447483,0.278116,0.297591,0.00391609,0.024361599999999997,0.20901799999999998,0.303295,0.127381,0.11800000000000001,-0.0554087,-0.0756253,-0.0509974,-0.09787269999999999,-0.0145526,-0.139757,-0.027501599999999998,0.0245065,-0.12438900000000001,-0.00876973,0.0101008,0.00703372,-0.07324839999999999,0.014214500000000001,-0.027759500000000003,0.0970047,-0.08207660000000001,-0.12596300000000002,0.00672938,-0.00847055,-0.160364,-0.045369099999999996,0.23867,-0.146149,-0.14093599999999998,0.0164112,0.02484,0.11689100000000001,0.03736130000000001,0.041521800000000005,0.702752,0.367523,0.43805900000000003,1.0,0.387241,0.41408999999999996,0.0620635,0.0810407,0.017057,0.173707,0.0792364,-0.0227575,0.07625139999999998,0.344057,0.322849,0.291543,0.30039899999999997,-0.10601,-0.0279923,0.0964235,0.149746,0.144111,0.411153,0.348281,0.263533,0.143448,0.142774,0.17641600000000002,0.00984705,-0.0450033,0.00786445,-0.00173697,0.31048000000000003,0.295091,0.0708959,0.0154113,0.272717,0.197999,0.166401,0.219677
neuron 16185,-0.0817631,-0.032536,-0.010324600000000001,0.036448900000000006,-0.230233,0.0475044,-0.000799044,-0.0199514,-0.190878,-0.129296,-0.0882716,0.0060095,0.0151173,-0.07802239999999999,-0.0786198,-0.141845,-0.0399654,-0.070202,-0.161705,0.0425046,-0.06567780000000001,-0.198104,-0.0813398,0.0197227,-0.22451,0.012811099999999999,-0.190181,0.0928502,0.06790460000000001,0.432116,0.37046799999999996,0.63171,0.347462,0.342262,0.443938,0.235722,0.22433000000000003,0.0944556,0.16868699999999998,0.00251287,0.00639521,0.13988699999999998,0.361406,0.198456,0.321527,0.314254,0.09235089999999999,0.08230939999999999,0.17799500000000001,0.178252,0.147868,0.297637,0.31745300000000004,0.301309,0.23259000000000002,0.171025,0.154889,0.034080900000000004,0.07657130000000001,0.0442949,0.024613299999999998,0.176254,0.21376799999999999,0.16485999999999998,0.0776238,0.24197,0.290931,0.137032,0.14233099999999999,-0.0259238,-0.144241,-0.0633089,-0.148257,-0.0649246,-0.171047,-0.0462346,-0.018021799999999998,-0.190604,-0.06549119999999999,0.0270961,-0.0140208,0.0129847,-0.0160283,0.023524200000000002,0.057132100000000005,-0.0889818,-0.107454,-0.0423625,-0.0562754,-0.22531199999999998,-0.00401109,0.0923067,-0.09740889999999999,-0.156185,0.0583306,0.0447191,0.043507599999999994,0.110919,0.100515,0.348547,0.433997,0.502186,0.387241,1.0,0.502778,0.10132200000000001,0.14443,0.0272877,0.11305599999999999,0.0408859,-0.00748457,0.146985,0.36486199999999996,0.12992599999999999,0.28631,0.35504600000000003,0.053663300000000004,0.0210431,0.127084,0.166666,0.149334,0.211984,0.245997,0.27552,0.204535,0.15209,0.154371,0.028528700000000004,0.047682,0.0818533,0.138552,0.315237,0.279852,0.141601,0.07648769999999999,0.252784,0.283067,0.17941500000000002,0.14823599999999998
neuron 10781,0.0426594,0.0650358,0.0732834,0.103345,-0.139573,0.158433,-0.0105696,0.0416485,-0.0495055,-0.060018499999999995,-0.0415344,0.10803800000000001,0.127426,0.0230012,0.00982137,-0.0719682,0.011574700000000002,0.0322943,-0.129945,0.126649,-0.041378500000000006,-0.0982722,0.0136558,0.15404,-0.145227,0.136124,-0.0617948,0.257556,0.196299,0.603215,0.48895900000000003,0.40028600000000003,0.440537,0.44212299999999993,0.585328,0.256803,0.320837,0.289362,0.291137,0.167849,0.169733,0.24227100000000001,0.364528,0.226771,0.40824,0.38968800000000003,-0.0534528,0.10465,0.28876799999999997,0.315395,0.25781,0.432486,0.391038,0.323733,0.328462,0.30185100000000004,0.295134,0.140353,0.148403,0.143827,0.176055,0.31711300000000003,0.322902,0.251026,0.198158,0.333685,0.402879,0.290702,0.307672,0.058202699999999996,-0.0351189,0.023059200000000002,-0.0451287,0.05110119999999999,-0.0813724,0.074557,0.105715,-0.0820602,0.0496643,0.11289,0.10776300000000001,0.0485179,0.136397,0.130629,0.204827,-0.00525443,0.00735578,0.11515,0.06591849999999999,-0.11212000000000001,0.0665433,0.302505,-0.0436848,-0.0780451,0.14769300000000002,0.10316099999999999,0.21553699999999998,0.148065,0.228595,0.43586899999999995,0.6299859999999999,0.764304,0.41408999999999996,0.502778,1.0,0.24354699999999999,0.22062800000000002,0.210565,0.26742,0.26155100000000003,0.139796,0.24484499999999998,0.410901,0.137718,0.395302,0.323864,-0.0668975,0.0275318,0.302465,0.35278699999999996,0.351632,0.38151199999999996,0.323506,0.311734,0.285985,0.320498,0.325992,0.160151,0.16692,0.141766,0.157115,0.387604,0.371174,0.24306599999999998,0.177796,0.392594,0.333559,0.367025,0.365476
neuron 3838,0.206752,0.23603000000000002,0.220394,0.164732,-0.0367625,0.311294,0.0387217,0.188161,0.05906,0.10852300000000001,0.08089360000000001,0.167153,0.258038,0.188594,0.146506,0.0628662,0.131846,0.18956199999999998,-0.059805899999999995,0.226534,0.0811474,-0.0110718,0.11448499999999999,0.253521,-0.05177280000000001,0.29024,-0.0394204,0.156661,0.158065,0.25004099999999996,0.115201,0.0793735,0.044805300000000006,0.053489300000000004,0.23252399999999998,0.36291100000000004,0.363573,0.382384,0.538668,0.335873,0.306626,0.47237799999999996,0.23975100000000002,0.10524700000000001,0.30696,0.286576,0.00551814,0.150803,0.4123,0.414394,0.323283,0.195392,0.221404,0.12954000000000002,0.371481,0.405754,0.410937,0.306661,0.391923,0.306058,0.35754,0.319069,0.279038,0.40076799999999996,0.361331,0.31878,0.251867,0.22796100000000002,0.312725,0.115427,0.106268,0.183224,0.0646714,0.24650999999999998,0.039363999999999996,0.248325,0.243812,0.0464118,0.263489,0.271036,0.220671,0.107831,0.287051,0.317384,0.206154,0.127925,0.053901,0.223196,0.2027,0.0223839,0.249156,0.188093,0.0597165,0.056063999999999996,0.36196500000000004,0.277471,0.20125099999999999,0.25866300000000003,0.301053,0.028133099999999998,0.10318900000000002,0.270857,0.0620635,0.10132200000000001,0.24354699999999999,1.0,0.38359,0.322955,0.406949,0.385259,0.28668899999999997,0.538047,0.267534,0.0954862,0.351414,0.24236300000000002,-0.044261199999999994,0.0367139,0.3553,0.369275,0.403408,0.195197,0.21196199999999998,0.0937442,0.36151700000000003,0.346632,0.41657,0.533772,0.309535,0.376156,0.415232,0.196863,0.259247,0.558425,0.425414,0.303385,0.340537,0.344611,0.33543
neuron 11339,0.178606,0.322824,0.213736,0.185132,-0.00951391,0.264788,0.055752499999999997,0.281962,0.11504400000000001,0.100133,0.103029,0.245952,0.30797399999999997,0.162954,0.250402,0.10512,0.212554,0.266812,-0.0455565,0.26362399999999997,0.147812,0.0536006,0.21845599999999998,0.235452,-0.023925,0.367672,-0.0121031,0.101181,0.0895135,0.262448,0.0920623,0.11898199999999999,0.035444300000000005,0.031746699999999996,0.224083,0.5333979999999999,0.445208,0.287756,0.414328,0.190252,0.457201,0.369519,0.269394,0.00586996,0.283036,0.26464099999999996,0.114226,0.224737,0.408891,0.35127600000000003,0.361599,0.210362,0.156905,0.140317,0.410709,0.44955900000000004,0.373041,0.196329,0.21211799999999997,0.231086,0.22069899999999998,0.216952,0.26140399999999997,0.33055,0.246153,0.309377,0.19375499999999998,0.165554,0.22409400000000002,0.122262,0.127353,0.254272,0.128072,0.275721,0.051713699999999994,0.382619,0.237105,0.0413331,0.316386,0.283325,0.18260099999999999,0.0993105,0.24777399999999997,0.310126,0.196748,0.224233,-0.00808874,0.176373,0.22703099999999998,0.0340681,0.341298,0.140486,0.00886392,0.0698315,0.462991,0.334095,0.11178699999999998,0.336522,0.301398,0.0402109,0.11096800000000001,0.24778200000000003,0.0810407,0.14443,0.22062800000000002,0.38359,1.0,0.2386,0.571132,0.295095,0.5123270000000001,0.389378,0.295591,-0.016232,0.274727,0.301458,0.0943013,0.114631,0.41472,0.398943,0.39582,0.134286,0.061552300000000004,0.150672,0.358578,0.43321800000000005,0.4727,0.259251,0.22457,0.248948,0.285021,0.20644400000000002,0.14597100000000002,0.375078,0.27834200000000003,0.227338,0.39272399999999996,0.25599299999999997,0.245823
neuron 10776,0.409487,0.28509,0.30503,0.289927,0.06934789999999999,0.334946,0.12872999999999998,0.215939,0.109404,0.207118,0.266331,0.286541,0.342359,0.372015,0.283453,0.15643800000000002,0.211972,0.24457399999999999,0.061366,0.357618,0.162995,0.080967,0.211806,0.34886,0.046717400000000006,0.343215,0.022016099999999997,0.25425,0.23969899999999997,0.225252,0.0581861,0.018530599999999998,0.0117007,0.012876599999999998,0.209006,0.311668,0.342435,0.520871,0.374213,0.571671,0.208515,0.383922,0.078637,0.041867699999999994,0.233046,0.259604,-0.0464204,0.141681,0.403409,0.360721,0.394455,0.136235,0.12386199999999999,0.0508448,0.28868699999999997,0.266781,0.36193600000000004,0.321767,0.349877,0.29735900000000004,0.329318,0.322902,0.30359200000000003,0.338142,0.368105,0.27821599999999996,0.166299,0.388819,0.439957,0.319745,0.166355,0.12203399999999999,0.108502,0.244923,0.146323,0.178366,0.306913,0.13731500000000002,0.221135,0.35497399999999996,0.368348,0.193636,0.448485,0.319131,0.238411,0.121677,0.14953,0.409109,0.22767300000000001,0.0660763,0.231147,0.21304,0.101564,0.13795,0.313701,0.29901500000000003,0.403223,0.248581,0.384261,0.013110399999999998,0.0559915,0.222164,0.017057,0.0272877,0.210565,0.322955,0.2386,1.0,0.247034,0.598582,0.13989100000000002,0.343859,0.154244,-0.030033400000000002,0.242153,0.103833,-0.148505,-0.0302324,0.295078,0.35347399999999995,0.40586300000000003,0.111248,0.14035799999999998,0.028930200000000003,0.289925,0.247768,0.274124,0.27408699999999997,0.421332,0.364281,0.334448,0.144824,0.209774,0.323701,0.407466,0.172421,0.297038,0.47533400000000003,0.46632700000000005
neuron 3833,0.265876,0.277124,0.178929,0.201,0.0423492,0.36546999999999996,0.07157630000000001,0.265874,0.204618,0.133017,0.152533,0.14455,0.258885,0.21928699999999998,0.24486,0.105824,0.169369,0.321764,-0.0259584,0.314397,0.20048,0.09988330000000001,0.24328899999999998,0.223181,0.013753399999999999,0.313341,0.0222475,0.167247,0.148445,0.297084,0.182954,0.111471,0.13725199999999999,0.146175,0.251119,0.42985100000000004,0.515838,0.313456,0.364879,0.263912,0.44857299999999994,0.333054,0.271511,0.10928,0.330127,0.298141,-0.047844300000000006,0.156326,0.388961,0.366581,0.325113,0.257712,0.207094,0.20369600000000002,0.445187,0.442316,0.36494499999999996,0.218596,0.190815,0.231808,0.256918,0.311692,0.317044,0.27669299999999997,0.27859,0.289873,0.22114899999999998,0.21778699999999998,0.247971,0.134943,0.221228,0.298582,0.162002,0.336359,0.09803250000000001,0.390288,0.366095,0.14785,0.422279,0.273997,0.288199,0.0460653,0.35774,0.27376300000000003,0.236141,0.293128,0.028783099999999995,0.307788,0.332621,0.111134,0.277669,0.201561,0.054134800000000004,0.12332699999999999,0.420125,0.31802199999999997,0.169301,0.256387,0.26863899999999996,0.09845110000000001,0.171952,0.29046900000000003,0.173707,0.11305599999999999,0.26742,0.406949,0.571132,0.247034,1.0,0.29257,0.46203599999999995,0.38945799999999997,0.269584,0.0662799,0.354864,0.27622199999999997,-0.00491017,0.10858800000000002,0.41237399999999996,0.381073,0.42864399999999997,0.230843,0.177572,0.21251199999999998,0.363195,0.43621800000000005,0.538142,0.29428899999999997,0.201796,0.236648,0.273047,0.234898,0.23895100000000002,0.386029,0.312365,0.258395,0.35568299999999997,0.348078,0.31059699999999996
neuron 11172,0.32353000000000004,0.226146,0.288972,0.27356199999999997,0.0386071,0.26881700000000003,0.0175453,0.19747699999999999,0.0725238,0.179828,0.23463499999999998,0.25513800000000003,0.293677,0.284926,0.192614,0.14527400000000001,0.166379,0.228706,-0.046172500000000005,0.270335,0.0190302,0.012709200000000002,0.16935799999999998,0.290084,-0.00401037,0.344267,0.049628399999999996,0.264257,0.290327,0.230817,0.159447,0.07226260000000001,0.125331,0.140941,0.222863,0.348706,0.35181100000000004,0.622641,0.37442600000000004,0.490651,0.24473899999999998,0.32700300000000004,0.08518139999999999,-0.0327106,0.25759899999999997,0.201095,-0.145155,0.0501918,0.395411,0.360151,0.361728,0.169906,0.134026,0.105652,0.333878,0.283605,0.33747,0.25966300000000003,0.276706,0.279478,0.327771,0.294451,0.298271,0.327846,0.327922,0.31440999999999997,0.151327,0.32301199999999997,0.362872,0.241813,0.15002200000000002,0.154998,0.11841900000000001,0.201258,0.116775,0.202944,0.269429,0.120223,0.23779,0.309606,0.299993,0.142628,0.39015900000000003,0.31169,0.193275,0.087313,0.10717,0.32157199999999997,0.206565,0.0396537,0.209166,0.240707,0.113722,0.11210899999999999,0.313506,0.252906,0.387432,0.31036199999999997,0.348978,0.060650800000000005,0.144448,0.22509400000000002,0.0792364,0.0408859,0.26155100000000003,0.385259,0.295095,0.598582,0.29257,1.0,0.21543299999999999,0.34943,0.165215,-0.0720301,0.265925,0.10315,-0.21474400000000002,-0.110873,0.330505,0.324703,0.38945,0.12288800000000001,0.117796,0.010255799999999999,0.28425900000000004,0.256558,0.313104,0.277778,0.30905,0.371254,0.31104699999999996,0.13556300000000002,0.214038,0.33664499999999997,0.396748,0.173221,0.309181,0.408679,0.38617199999999996
neuron 16242,0.177871,0.22929699999999997,0.197203,0.18856199999999998,0.0132082,0.26549,0.0423793,0.254711,0.17391600000000002,0.143506,0.13208599999999998,0.148146,0.24815500000000001,0.18324300000000002,0.252733,0.13517,0.184015,0.259988,-0.0353154,0.275608,0.21207199999999998,0.0740248,0.23797100000000002,0.212137,-0.00645014,0.326822,0.0295079,0.146119,0.146498,0.199787,0.09896189999999999,-0.00407933,-0.0408859,-0.0493525,0.140189,0.443561,0.44543299999999997,0.202999,0.268366,0.116722,0.6511319999999999,0.212939,0.110497,-0.0233033,0.13428199999999998,0.159646,0.0608899,0.167229,0.294126,0.290482,0.269013,0.104585,0.0680658,0.204004,0.313192,0.309915,0.21456399999999998,0.0908251,0.11170999999999999,0.111827,0.110726,0.179282,0.19572699999999998,0.260226,0.10317899999999999,0.183745,0.11033299999999999,0.09181460000000001,0.114942,0.133099,0.125296,0.27125,0.11041600000000001,0.24175,0.0314476,0.34988800000000003,0.230539,0.07422680000000001,0.318156,0.195693,0.223137,0.00695929,0.240436,0.208666,0.18926800000000002,0.288087,0.0159039,0.191998,0.21486599999999997,0.0980548,0.251889,0.177857,0.0334288,0.076068,0.340904,0.23928899999999997,0.16839,0.24518299999999998,0.220942,-0.0581373,0.0808087,0.155829,-0.0227575,-0.00748457,0.139796,0.28668899999999997,0.5123270000000001,0.13989100000000002,0.46203599999999995,0.21543299999999999,1.0,0.295894,0.124393,-0.0848987,0.21143499999999998,0.16431199999999999,0.00190348,0.039915,0.320664,0.283563,0.293398,0.081393,0.0283553,0.23529899999999998,0.245732,0.290376,0.328424,0.125202,0.079315,0.12346300000000002,0.186056,0.0979243,0.128413,0.279117,0.200294,0.104948,0.270599,0.195391,0.201684
neuron 11468,0.281902,0.29525500000000005,0.24947199999999997,0.26013600000000003,0.0738221,0.31953000000000004,0.170435,0.305573,0.176216,0.187156,0.174448,0.289526,0.330696,0.228084,0.252445,0.159797,0.262936,0.24905300000000002,0.050225599999999995,0.31162,0.203102,0.119191,0.207075,0.323236,0.0325161,0.376529,0.07131110000000002,0.22781500000000002,0.216823,0.279632,0.159524,0.12022200000000001,0.0349755,0.0345501,0.280353,0.443488,0.410797,0.371733,0.484304,0.33068400000000003,0.321198,0.6263890000000001,0.237565,0.0937344,0.290118,0.277479,0.10985299999999999,0.23561500000000002,0.39224899999999996,0.3895,0.336845,0.248265,0.215511,0.173181,0.393471,0.428123,0.402956,0.305039,0.40871,0.294718,0.35039000000000003,0.305566,0.32447,0.443721,0.371551,0.388319,0.275634,0.312834,0.354071,0.19098299999999999,0.16530999999999998,0.27716399999999997,0.17991500000000002,0.282064,0.120117,0.307909,0.264448,0.107832,0.305261,0.309332,0.254406,0.198243,0.321684,0.366194,0.28376399999999996,0.22859899999999997,0.141595,0.28269299999999997,0.230225,0.123919,0.30094099999999996,0.239368,0.133306,0.124321,0.42224300000000003,0.329964,0.261804,0.34683,0.377384,0.045900800000000005,0.0961287,0.275417,0.07625139999999998,0.146985,0.24484499999999998,0.538047,0.389378,0.343859,0.38945799999999997,0.34943,0.295894,1.0,0.286472,0.0713135,0.317633,0.253655,0.08065239999999999,0.0925382,0.34648,0.370214,0.401413,0.212644,0.19372,0.175728,0.331881,0.338061,0.42236999999999997,0.515049,0.322868,0.400255,0.386637,0.25351799999999997,0.290396,0.560355,0.391663,0.295098,0.377818,0.39062600000000003,0.392283
neuron 11715,0.172649,0.09437630000000001,0.103306,0.124732,-0.121875,0.23203800000000002,-0.0488846,0.21939699999999998,-0.0621375,0.00897592,0.0572793,0.11316400000000001,0.131759,0.10216499999999999,0.0936098,-0.00387522,0.026341800000000002,0.21167399999999997,-0.196723,0.22613899999999998,0.0826842,-0.084053,0.0725729,0.126717,-0.10686,0.180008,-0.211696,0.128588,0.127272,0.328569,0.239209,0.270253,0.21996500000000002,0.226397,0.251685,0.295914,0.282394,0.22071500000000002,0.26539,0.132262,0.173427,0.279854,0.511361,0.41576,0.604646,0.528645,0.24482600000000002,0.360452,0.327942,0.332282,0.30185500000000004,0.411171,0.468837,0.369149,0.320642,0.319245,0.301093,0.250062,0.169107,0.211727,0.262065,0.316161,0.350906,0.25536,0.26813899999999996,0.310977,0.35434499999999997,0.21935500000000002,0.315483,0.0531467,0.007487899999999999,0.0861745,-0.06751460000000001,0.12364800000000001,-0.0400141,0.153799,0.162899,-0.00947433,0.181171,0.169905,0.172631,-0.015436400000000001,0.185613,0.18653699999999998,0.0830288,0.12030899999999999,-0.19087300000000001,0.136849,0.159175,-0.103729,0.07884760000000002,0.162833,-0.148531,-0.008213799999999999,0.216772,0.170317,0.119272,0.178028,0.211734,0.30646,0.25004099999999996,0.40362800000000004,0.344057,0.36486199999999996,0.410901,0.267534,0.295591,0.154244,0.269584,0.165215,0.124393,0.286472,1.0,0.406896,0.5528430000000001,0.5712020000000001,0.29444499999999996,0.338863,0.344862,0.341465,0.309942,0.351232,0.38700500000000004,0.350108,0.336833,0.348031,0.278777,0.232821,0.243693,0.249849,0.317183,0.367299,0.39426,0.348149,0.31705,0.367794,0.35546300000000003,0.30957199999999996,0.29938899999999996
neuron 11597,0.029124900000000002,-0.11458,-0.064458,-0.059665699999999995,-0.21941100000000002,0.06586929999999999,-0.128856,-0.00332258,-0.169717,-0.0932953,-0.0792506,-0.145841,-0.0948793,-0.0282735,-0.0904462,-0.136106,-0.141681,0.024672299999999998,-0.240722,0.0415587,-0.05403380000000001,-0.17698699999999998,-0.0995382,-0.0636617,-0.189256,-0.0645649,-0.347256,0.017657,-0.046816199999999995,0.0503121,0.013229300000000001,0.101358,0.09526289999999998,0.060221800000000006,-0.0243215,0.0659564,0.09642460000000001,-0.0329293,-0.0189656,-0.023496299999999998,-0.051769,0.105955,0.348638,0.593571,0.402082,0.392343,0.0789917,0.188808,0.0450638,0.093261,0.06562660000000001,0.23930500000000002,0.452816,0.203826,0.07292130000000001,0.0629924,0.0804097,0.0776132,0.0631727,0.0562578,0.151835,0.280964,0.188402,-0.052814,0.147651,0.0916543,0.178424,-0.0006505640000000001,0.08339780000000001,-0.134187,-0.107293,-0.0810369,-0.18274100000000001,-0.0500228,-0.162028,-0.0534809,0.00211289,-0.109096,0.03138,-0.0220266,-0.025789099999999995,-0.310614,0.00790755,-0.08864889999999999,-0.0678722,-0.0532058,-0.380203,0.016535499999999998,-0.0291041,-0.187948,-0.1136,0.0493437,-0.256469,-0.11115,-0.044442800000000005,-0.021294099999999996,-0.0393462,-0.0609205,-0.0425886,0.21428000000000003,-0.0219782,0.11844,0.322849,0.12992599999999999,0.137718,0.0954862,-0.016232,-0.030033400000000002,0.0662799,-0.0720301,-0.0848987,0.0713135,0.406896,1.0,0.44433900000000004,0.327704,0.121511,0.185328,0.09824379999999999,0.09349500000000001,0.07384,0.277145,0.531575,0.192852,0.140467,0.11273399999999999,0.03749980000000001,0.099609,0.101814,0.0760035,0.14466800000000002,0.20135699999999998,0.288154,0.143506,0.130797,0.19115,0.075772,0.12241600000000001,0.15565299999999999
neuron 11413,0.279069,0.125067,0.132958,0.194406,-0.0520155,0.321412,0.049260000000000005,0.21928000000000003,0.0281077,0.127573,0.175086,0.105674,0.167524,0.209943,0.14171,0.0970421,0.0710459,0.278398,-0.0942073,0.281506,0.165267,0.00751815,0.16000799999999998,0.201429,-0.045838699999999996,0.220308,-0.0841779,0.170765,0.13865,0.352144,0.268478,0.231388,0.194417,0.17735,0.28184499999999996,0.325656,0.34486300000000003,0.29625,0.25002399999999997,0.250565,0.233778,0.288275,0.42508,0.36598,0.539297,0.525417,0.135971,0.365054,0.376862,0.385633,0.341258,0.38309299999999996,0.45724799999999993,0.308827,0.37304499999999996,0.325962,0.329932,0.234048,0.224954,0.240389,0.273574,0.393334,0.37945100000000004,0.274928,0.27614299999999997,0.290215,0.298827,0.217493,0.321079,0.133714,0.08301030000000001,0.13852799999999998,0.0343806,0.19981400000000002,0.00618125,0.201372,0.256893,0.045865699999999995,0.241722,0.19783599999999998,0.23224499999999998,0.0251977,0.302514,0.173333,0.133681,0.18268299999999998,-0.0804974,0.208878,0.234429,-0.024705200000000004,0.134497,0.22267800000000001,-0.0125945,0.04442,0.22845100000000002,0.185171,0.172543,0.177276,0.255804,0.279531,0.24002300000000001,0.36501100000000003,0.291543,0.28631,0.395302,0.351414,0.274727,0.242153,0.354864,0.265925,0.21143499999999998,0.317633,0.5528430000000001,0.44433900000000004,1.0,0.48723500000000003,0.165017,0.263398,0.392783,0.35476399999999997,0.395883,0.402713,0.45565600000000006,0.32795599999999997,0.447783,0.341927,0.317083,0.24481999999999998,0.237589,0.23637199999999997,0.311801,0.37967399999999996,0.401248,0.34699800000000003,0.330129,0.322312,0.307431,0.376704,0.319752
neuron 12239,0.10816300000000001,0.0678788,0.00343159,-0.00392246,-0.188712,0.153108,-0.05678380000000001,0.136122,-0.08853330000000001,-0.061705600000000006,-0.0710375,0.0843073,0.101993,0.0305822,0.0215115,-0.0448153,-0.028155200000000002,0.107865,-0.24855300000000002,0.124704,0.0764014,-0.141486,0.00538209,0.0618606,-0.177668,0.171253,-0.28565100000000004,0.100638,0.049598,0.289977,0.23192100000000002,0.293184,0.18163800000000002,0.189403,0.23342800000000002,0.287373,0.270301,0.14806,0.25606799999999996,0.0673703,0.139836,0.23466599999999999,0.576063,0.344959,0.49238999999999994,0.45726400000000006,0.225485,0.312533,0.24111999999999997,0.245096,0.22326999999999997,0.39720900000000003,0.442906,0.391811,0.285649,0.307842,0.25116900000000003,0.155523,0.111956,0.102843,0.17419300000000001,0.252447,0.272467,0.204028,0.19486199999999998,0.269833,0.311251,0.187903,0.19811199999999998,-0.00566487,-0.05430369999999999,0.0329336,-0.0957187,0.10650499999999999,-0.136271,0.150943,0.0767622,-0.111911,0.0932456,0.10493499999999999,0.0610953,-0.0774692,0.0932983,0.165188,0.0716948,0.0333051,-0.246631,0.0656104,0.050676099999999995,-0.147622,0.07016499999999999,0.11225,-0.197251,-0.10518699999999999,0.215031,0.12155899999999999,0.0723162,0.13131099999999998,0.157631,0.24511999999999998,0.226811,0.35554,0.30039899999999997,0.35504600000000003,0.323864,0.24236300000000002,0.301458,0.103833,0.27622199999999997,0.10315,0.16431199999999999,0.253655,0.5712020000000001,0.327704,0.48723500000000003,1.0,0.27537399999999995,0.286667,0.22205500000000003,0.260547,0.24706599999999998,0.38022399999999995,0.371422,0.373037,0.283995,0.25091199999999997,0.255181,0.218048,0.141497,0.15240499999999998,0.202713,0.31473,0.29181999999999997,0.28603,0.191556,0.35523000000000005,0.327191,0.22331399999999998,0.24420100000000003
